Job Category,Region,Country,Year,Month/Year,Job Count,City,Job Type,,1),"Modify  column names as I changed: Job Category, Region",
Pharmacy / Healthcare,British Columbia,Canada,2025,25-Feb,4,,,,,,
Pharmacy / Healthcare,British Columbia,Canada,2025,25-Mar,7,,,,,,
Pharmacy / Healthcare,California,USA,2024,24-Dec,2,,,,,,
Pharmacy / Healthcare,California,USA,2024,24-Nov,1,,,,,,
Pharmacy / Healthcare,California,USA,2025,25-Apr,15,,,,,,
Pharmacy / Healthcare,California,USA,2025,25-Feb,30,,,,,,
Pharmacy / Healthcare,California,USA,2025,25-Jan,4,,,,,,
Pharmacy / Healthcare,California,USA,2025,25-Mar,17,,,,,,
Pharmacy / Healthcare,Colorado,USA,2025,25-Apr,14,,,,,,
Pharmacy / Healthcare,Colorado,USA,2025,25-Feb,3,,,,,,
Pharmacy / Healthcare,Connecticut,USA,2025,25-Apr,2,,,,,,
Pharmacy / Healthcare,Connecticut,USA,2025,25-Feb,2,,,,,,
Pharmacy / Healthcare,D.C.,USA,2025,25-Feb,1,,,,,,
Pharmacy / Healthcare,DELAWARE,USA,2025,25-Mar,1,,,,,,
Pharmacy / Healthcare,Delaware,USA,2025,25-Apr,3,,,,,,
Pharmacy / Healthcare,Florida,USA,2025,25-Feb,4,,,,,,
Pharmacy / Healthcare,Florida,USA,2025,25-Mar,5,,,,,,
Pharmacy / Healthcare,Georgia,USA,2025,25-Apr,2,,,,,,
Pharmacy / Healthcare,Georgia,USA,2025,25-Mar,2,,,,,,
Pharmacy / Healthcare,Idaho,USA,2024,24-Oct,1,,,,,,
Pharmacy / Healthcare,Idaho,USA,2025,25-Apr,1,,,,,,
Pharmacy / Healthcare,Illinois,USA,2024,24-Dec,7,,,,,,
Pharmacy / Healthcare,Illinois,USA,2024,24-Nov,1,,,,,,
Pharmacy / Healthcare,Illinois,USA,2024,24-Sep,1,,,,,,
Pharmacy / Healthcare,Illinois,USA,2025,25-Apr,5,,,,,,
Pharmacy / Healthcare,Illinois,USA,2025,25-Feb,2,,,,,,
Pharmacy / Healthcare,Illinois,USA,2025,25-Jan,6,,,,,,
Pharmacy / Healthcare,Illinois,USA,2025,25-Mar,5,,,,,,
Pharmacy / Healthcare,Indiana,USA,2025,25-Apr,6,,,,,,
Pharmacy / Healthcare,Indiana,USA,2025,25-Feb,1,,,,,,
Pharmacy / Healthcare,Indiana,USA,2025,25-Mar,9,,,,,,
Pharmacy / Healthcare,Iowa,USA,2025,25-Apr,3,,,,,,
Pharmacy / Healthcare,Iowa,USA,2025,25-Feb,1,,,,,,
Pharmacy / Healthcare,Iowa,USA,2025,25-Mar,3,,,,,,
Pharmacy / Healthcare,Kansas,USA,2025,25-Feb,4,,,,,,
Pharmacy / Healthcare,Kentucky,USA,2025,25-Apr,3,,,,,,
Pharmacy / Healthcare,Kentucky,USA,2025,25-Feb,4,,,,,,
Pharmacy / Healthcare,Kentucky,USA,2025,25-Mar,1,,,,,,
Pharmacy / Healthcare,Louisiana,USA,2025,25-Apr,1,,,,,,
Pharmacy / Healthcare,Louisiana,USA,2025,25-Feb,2,,,,,,
Pharmacy / Healthcare,Louisiana,USA,2025,25-Mar,3,,,,,,
Pharmacy / Healthcare,Maine,USA,2025,25-Apr,1,,,,,,
Pharmacy / Healthcare,Manitoba,Canada,2025,25-Apr,3,,,,,,
Pharmacy / Healthcare,Manitoba,Canada,2025,25-Feb,1,,,,,,
Pharmacy / Healthcare,Manitoba,Canada,2025,25-Mar,1,,,,,,
Pharmacy / Healthcare,Maryland,USA,2024,24-Dec,1,,,,,,
Pharmacy / Healthcare,Maryland,USA,2024,24-Jul,1,,,,,,
Pharmacy / Healthcare,Maryland,USA,2025,25-Apr,2,,,,,,
Pharmacy / Healthcare,Maryland,USA,2025,25-Feb,7,,,,,,
Pharmacy / Healthcare,Maryland,USA,2025,25-Mar,1,,,,,,
Pharmacy / Healthcare,Massachusetts,USA,2025,25-Apr,7,,,,,,
Pharmacy / Healthcare,Massachusetts,USA,2025,25-Feb,8,,,,,,
Pharmacy / Healthcare,Massachusetts,USA,2025,25-Jan,2,,,,,,
Pharmacy / Healthcare,Massachusetts,USA,2025,25-Mar,20,,,,,,
Pharmacy / Healthcare,Massachusetts,USA,2021,21-Dec,1,,,,,,
Pharmacy / Healthcare,Michigan,USA,2025,25-Apr,3,,,,,,
Pharmacy / Healthcare,Michigan,USA,2025,25-Feb,3,,,,,,
Pharmacy / Healthcare,Michigan,USA,2025,25-Jan,1,,,,,,
Pharmacy / Healthcare,Minnesota,USA,2025,25-Feb,3,,,,,,
Pharmacy / Healthcare,Minnesota,USA,2025,25-Mar,2,,,,,,
Pharmacy / Healthcare,Mississippi,USA,2025,25-Apr,1,,,,,,
Pharmacy / Healthcare,Mississippi,USA,2025,25-Feb,6,,,,,,
Pharmacy / Healthcare,Missouri,USA,2024,24-Nov,1,,,,,,
Pharmacy / Healthcare,Missouri,USA,2025,25-Feb,8,,,,,,
Pharmacy / Healthcare,Missouri,USA,2025,25-Jan,1,,,,,,
Pharmacy / Healthcare,Missouri,USA,2025,25-Mar,2,,,,,,
Pharmacy / Healthcare,Montana,USA,2025,25-Feb,1,,,,,,
Pharmacy / Healthcare,Nebraska,USA,2024,24-Nov,1,,,,,,
Pharmacy / Healthcare,Nebraska,USA,2025,25-Feb,1,,,,,,
Pharmacy / Healthcare,Nebraska,USA,2025,25-Mar,2,,,,,,
Pharmacy / Healthcare,Nevada,USA,2025,25-Apr,2,,,,,,
Pharmacy / Healthcare,New Hampshire,USA,2025,25-Mar,1,,,,,,
Pharmacy / Healthcare,New Jersey,USA,2025,25-Apr,5,,,,,,
Pharmacy / Healthcare,New Jersey,USA,2025,25-Feb,20,,,,,,
Pharmacy / Healthcare,New Jersey,USA,2025,25-Mar,9,,,,,,
Pharmacy / Healthcare,New Mexico,USA,2025,25-Apr,13,,,,,,
Pharmacy / Healthcare,New Mexico,USA,2025,25-Feb,4,,,,,,
Pharmacy / Healthcare,New Mexico,USA,2025,25-Mar,1,,,,,,
Pharmacy / Healthcare,New York,USA,2025,25-Apr,23,,,,,,
Pharmacy / Healthcare,New York,USA,2025,25-Feb,3,,,,,,
Pharmacy / Healthcare,New York,USA,2025,25-Mar,12,,,,,,
Pharmacy / Healthcare,North Carolina,USA,2024,24-Nov,1,,,,,,
Pharmacy / Healthcare,North Carolina,USA,2025,25-Apr,9,,,,,,
Pharmacy / Healthcare,North Carolina,USA,2025,25-Feb,4,,,,,,
Pharmacy / Healthcare,North Carolina,USA,2025,25-Mar,4,,,,,,
Pharmacy / Healthcare,North Dakota,USA,2025,25-Feb,2,,,,,,
Pharmacy / Healthcare,Nova Scotia,Canada,2025,25-Feb,2,,,,,,
Pharmacy / Healthcare,Nova Scotia,Canada,2025,25-Mar,2,,,,,,
Pharmacy / Healthcare,Ohio,USA,2024,24-Nov,1,,,,,,
Pharmacy / Healthcare,Ohio,USA,2024,24-Oct,1,,,,,,
Pharmacy / Healthcare,Ohio,USA,2025,25-Apr,7,,,,,,
Pharmacy / Healthcare,Ohio,USA,2025,25-Feb,2,,,,,,
Pharmacy / Healthcare,Ohio,USA,2025,25-Jan,2,,,,,,
Pharmacy / Healthcare,Ohio,USA,2025,25-Mar,7,,,,,,
Pharmacy / Healthcare,Ontario,Canada,2025,25-Apr,18,,,,,,
Pharmacy / Healthcare,Ontario,Canada,2025,25-Feb,10,,,,,,
Pharmacy / Healthcare,Ontario,Canada,2025,25-Mar,9,,,,,,
Pharmacy / Healthcare,Oregon,USA,2025,25-Apr,5,,,,,,
Pharmacy / Healthcare,Oregon,USA,2025,25-Feb,2,,,,,,
Pharmacy / Healthcare,Oregon,USA,2025,25-Mar,3,,,,,,
Pharmacy / Healthcare,Pennsylvania,USA,2024,24-Oct,1,,,,,,
Pharmacy / Healthcare,Pennsylvania,USA,2025,25-Apr,11,,,,,,
Pharmacy / Healthcare,Pennsylvania,USA,2025,25-Feb,9,,,,,,
Pharmacy / Healthcare,Pennsylvania,USA,2025,25-Mar,25,,,,,,
Pharmacy / Healthcare,Quebec,Canada,2025,25-Apr,2,,,,,,
Pharmacy / Healthcare,Quebec,Canada,2025,25-Feb,4,,,,,,
Pharmacy / Healthcare,Quebec,Canada,2025,25-Mar,2,,,,,,
Pharmacy / Healthcare,Rhode Island,USA,2025,25-Feb,1,,,,,,
Pharmacy / Healthcare,Saskatchewan,Canada,2025,25-Apr,2,,,,,,
Pharmacy / Healthcare,Saskatchewan,Canada,2025,25-Feb,1,,,,,,
Pharmacy / Healthcare,Saskatchewan,Canada,2025,25-Mar,1,,,,,,
Pharmacy / Healthcare,South Carolina,USA,2025,25-Feb,1,,,,,,
Pharmacy / Healthcare,South Carolina,USA,2025,25-Mar,2,,,,,,
Pharmacy / Healthcare,South Dakota,USA,2025,25-Apr,1,,,,,,
Pharmacy / Healthcare,South Dakota,USA,2025,25-Mar,2,,,,,,
Pharmacy / Healthcare,Tennessee,USA,2024,24-Nov,1,,,,,,
Pharmacy / Healthcare,Tennessee,USA,2025,25-Apr,5,,,,,,
Pharmacy / Healthcare,Tennessee,USA,2025,25-Mar,4,,,,,,
Pharmacy / Healthcare,Texas,USA,2025,25-Apr,7,,,,,,
Pharmacy / Healthcare,Texas,USA,2025,25-Feb,28,,,,,,
Pharmacy / Healthcare,Texas,USA,2025,25-Mar,12,,,,,,
Pharmacy / Healthcare,Not Specific,USA,2025,25-Apr,4,,,,,,
Pharmacy / Healthcare,Not Specific,USA,2025,25-Feb,5,,,,,,
Pharmacy / Healthcare,Utah,USA,2025,25-Feb,3,,,,,,
Pharmacy / Healthcare,Virginia,USA,2025,25-Apr,14,,,,,,
Pharmacy / Healthcare,Virginia,USA,2025,25-Feb,5,,,,,,
Pharmacy / Healthcare,Virginia,USA,2025,25-Mar,1,,,,,,
Pharmacy / Healthcare,Washington,USA,2025,25-Apr,8,,,,,,
Pharmacy / Healthcare,Washington,USA,2025,25-Feb,2,,,,,,
Pharmacy / Healthcare,Washington,USA,2025,25-Mar,2,,,,,,
Pharmacy / Healthcare,West Virginia,USA,2025,25-Feb,5,,,,,,
Pharmacy / Healthcare,Wisconsin,USA,2025,25-Apr,1,,,,,,
Pharmacy / Healthcare,Wisconsin,USA,2025,25-Mar,4,,,,,,
Pharmacy / Healthcare,Yukon,Canada,2025,25-Apr,1,,,,,,
Sales / Biz Dev,Alabama,USA,2025,25-Apr,1,,,,,,
Sales / Biz Dev,Alberta,Canada,2025,25-Apr,3,,,,,,
Sales / Biz Dev,Alberta,Canada,2025,25-Feb,3,,,,,,
Sales / Biz Dev,Alberta,Canada,2025,25-Jan,1,,,,,,
Sales / Biz Dev,Alberta,Canada,2025,25-Mar,4,,,,,,
Sales / Biz Dev,Arizona,USA,2023,23-Oct,1,,,,,,
Sales / Biz Dev,Arizona,USA,2024,24-Dec,1,,,,,,
Sales / Biz Dev,Arizona,USA,2024,24-Sep,1,,,,,,
Sales / Biz Dev,Arizona,USA,2025,25-Apr,1,,,,,,
Sales / Biz Dev,Arizona,USA,2025,25-Feb,2,,,,,,
Sales / Biz Dev,Arizona,USA,2025,25-Mar,7,,,,,,
Sales / Biz Dev,Arkansas,USA,2024,24-Oct,1,,,,,,
Sales / Biz Dev,Arkansas,USA,2025,25-Mar,1,,,,,,
Sales / Biz Dev,British Columbia,Canada,2025,25-Mar,1,,,,,,
Sales / Biz Dev,British Columbia,Canada,2025,25-Feb,2,,,,,,
Sales / Biz Dev,British Columbia,Canada,2025,25-Mar,1,,,,,,
Sales / Biz Dev,California,USA,2023,23-Oct,2,,,,,,
Sales / Biz Dev,California,USA,2024,24-Dec,8,,,,,,
Sales / Biz Dev,California,USA,2024,24-Nov,2,,,,,,
Sales / Biz Dev,California,USA,2024,24-Oct,7,,,,,,
Sales / Biz Dev,California,USA,2025,25-Apr,5,,,,,,
Sales / Biz Dev,California,USA,2025,25-Feb,16,,,,,,
Sales / Biz Dev,California,USA,2025,25-Jan,2,,,,,,
Sales / Biz Dev,California,USA,2025,25-Mar,20,,,,,,
Sales / Biz Dev,Colorado,USA,2024,24-Dec,4,,,,,,
Sales / Biz Dev,Colorado,USA,2025,25-Apr,2,,,,,,
Sales / Biz Dev,Colorado,USA,2025,25-Feb,6,,,,,,
Sales / Biz Dev,Colorado,USA,2025,25-Mar,4,,,,,,
Sales / Biz Dev,Connecticut,USA,2025,25-Mar,1,,,,,,
Sales / Biz Dev,D.C.,USA,2025,25-Feb,2,,,,,,
Sales / Biz Dev,D.C.,USA,2025,25-Mar,4,,,,,,
Sales / Biz Dev,Delaware,USA,2025,25-Apr,1,,,,,,
Sales / Biz Dev,Delaware,USA,2025,25-Feb,1,,,,,,
Sales / Biz Dev,District of Columbia,USA,2024,24-Dec,1,,,,,,
Sales / Biz Dev,District of Columbia,USA,2024,24-Nov,1,,,,,,
Sales / Biz Dev,District of Columbia,USA,2025,25-Apr,1,,,,,,
Sales / Biz Dev,District of Columbia,USA,2025,25-Feb,2,,,,,,
Sales / Biz Dev,Florida,USA,2024,24-Oct,1,,,,,,
Sales / Biz Dev,Florida,USA,2025,25-Apr,12,,,,,,
Sales / Biz Dev,Florida,USA,2025,25-Feb,8,,,,,,
Sales / Biz Dev,Florida,USA,2025,25-Mar,8,,,,,,
Sales / Biz Dev,Georgia,USA,2024,24-Dec,1,,,,,,
Sales / Biz Dev,Georgia,USA,2025,25-Apr,11,,,,,,
Sales / Biz Dev,Georgia,USA,2025,25-Feb,3,,,,,,
Sales / Biz Dev,Georgia,USA,2025,25-Jan,3,,,,,,
Sales / Biz Dev,Georgia,USA,2025,25-Mar,11,,,,,,
Sales / Biz Dev,Idaho,USA,2025,25-Apr,1,,,,,,
Sales / Biz Dev,Idaho,USA,2025,25-Feb,1,,,,,,
Sales / Biz Dev,Idaho,USA,2025,25-Mar,2,,,,,,
Sales / Biz Dev,Illinois,USA,2024,24-Dec,3,,,,,,
Sales / Biz Dev,Illinois,USA,2024,24-Oct,1,,,,,,
Sales / Biz Dev,Illinois,USA,2025,25-Apr,2,,,,,,
Sales / Biz Dev,Illinois,USA,2025,25-Feb,11,,,,,,
Sales / Biz Dev,Illinois,USA,2025,25-Jan,2,,,,,,
Sales / Biz Dev,Illinois,USA,2025,25-Mar,12,,,,,,
Sales / Biz Dev,Indiana,USA,2025,25-Apr,2,,,,,,
Sales / Biz Dev,Indiana,USA,2025,25-Feb,1,,,,,,
Sales / Biz Dev,Indiana,USA,2025,25-Mar,3,,,,,,
Sales / Biz Dev,Iowa,USA,2025,25-Mar,3,,,,,,
Sales / Biz Dev,Kansas,USA,2025,25-Apr,1,,,,,,
Sales / Biz Dev,Kentucky,USA,2024,24-Dec,2,,,,,,
Sales / Biz Dev,Kentucky,USA,2025,25-Apr,1,,,,,,
Sales / Biz Dev,Kentucky,USA,2025,25-Feb,3,,,,,,
Sales / Biz Dev,Kentucky,USA,2025,25-Mar,1,,,,,,
Sales / Biz Dev,Louisiana,USA,2025,25-Mar,1,,,,,,
Sales / Biz Dev,Maine,USA,2025,25-Mar,2,,,,,,
Sales / Biz Dev,Manitoba,Canada,2025,25-Feb,1,,,,,,
Sales / Biz Dev,Maryland,USA,2024,24-Dec,2,,,,,,
Sales / Biz Dev,Maryland,USA,2025,25-Mar,1,,,,,,
Sales / Biz Dev,Massachusetts,USA,2023,23-Sep,1,,,,,,
Sales / Biz Dev,Massachusetts,USA,2024,24-Dec,4,,,,,,
Sales / Biz Dev,Massachusetts,USA,2024,24-Oct,2,,,,,,
Sales / Biz Dev,Massachusetts,USA,2024,24-Sep,3,,,,,,
Sales / Biz Dev,Massachusetts,USA,2025,25-Apr,6,,,,,,
Sales / Biz Dev,Massachusetts,USA,2025,25-Feb,9,,,,,,
Sales / Biz Dev,Massachusetts,USA,2025,25-Jan,4,,,,,,
Sales / Biz Dev,Massachusetts,USA,2025,25-Mar,9,,,,,,
Sales / Biz Dev,Mexico,Mexico,2025,25-Jan,1,,,,,,
Sales / Biz Dev,Michigan,USA,2024,24-Dec,2,,,,,,
Sales / Biz Dev,Michigan,USA,2024,24-Sep,1,,,,,,
Sales / Biz Dev,Michigan,USA,2025,25-Apr,7,,,,,,
Sales / Biz Dev,Michigan,USA,2025,25-Feb,3,,,,,,
Sales / Biz Dev,Michigan,USA,2025,25-Mar,6,,,,,,
Sales / Biz Dev,Minnesota,USA,2024,24-Dec,1,,,,,,
Sales / Biz Dev,Minnesota,USA,2024,24-Nov,1,,,,,,
Sales / Biz Dev,Minnesota,USA,2025,25-Apr,1,,,,,,
Sales / Biz Dev,Minnesota,USA,2025,25-Feb,1,,,,,,
Sales / Biz Dev,Minnesota,USA,2025,25-Mar,3,,,,,,
Sales / Biz Dev,Mississippi,USA,2025,25-Mar,1,,,,,,
Sales / Biz Dev,Missouri,USA,2025,25-Apr,3,,,,,,
Sales / Biz Dev,Missouri,USA,2025,25-Mar,4,,,,,,
Sales / Biz Dev,Montana,USA,2025,25-Mar,5,,,,,,
Sales / Biz Dev,New Hampshire,USA,2025,25-Feb,1,,,,,,
Sales / Biz Dev,Nebraska,USA,2025,25-Feb,2,,,,,,
Sales / Biz Dev,Nebraska,USA,2025,25-Mar,3,,,,,,
Sales / Biz Dev,Nevada,USA,2025,25-Apr,1,,,,,,
Sales / Biz Dev,New Hampshire,USA,2025,25-Mar,1,,,,,,
Sales / Biz Dev,New Jersey,USA,2025,25-Apr,8,,,,,,
Sales / Biz Dev,New Jersey,USA,2025,25-Feb,1,,,,,,
Sales / Biz Dev,New Jersey,USA,2025,25-Mar,3,,,,,,
Sales / Biz Dev,New Mexico,USA,2025,25-Feb,1,,,,,,
Sales / Biz Dev,New Mexico,USA,2025,25-Mar,1,,,,,,
Sales / Biz Dev,New York,USA,2021,21-Oct,1,,,,,,
Sales / Biz Dev,New York,USA,2024,24-Dec,3,,,,,,
Sales / Biz Dev,New York,USA,2024,24-Nov,3,,,,,,
Sales / Biz Dev,New York,USA,2025,25-Apr,19,,,,,,
Sales / Biz Dev,New York,USA,2025,25-Feb,18,,,,,,
Sales / Biz Dev,New York,USA,2025,25-Jan,5,,,,,,
Sales / Biz Dev,New York,USA,2025,25-Mar,36,,,,,,
Sales / Biz Dev,North Carolina,USA,2024,24-Dec,1,,,,,,
Sales / Biz Dev,North Carolina,USA,2024,24-Nov,1,,,,,,
Sales / Biz Dev,North Carolina,USA,2025,25-Apr,5,,,,,,
Sales / Biz Dev,North Carolina,USA,2025,25-Feb,3,,,,,,
Sales / Biz Dev,North Carolina,USA,2025,25-Jan,2,,,,,,
Sales / Biz Dev,North Carolina,USA,2025,25-Mar,12,,,,,,
Sales / Biz Dev,North Dakota,USA,2024,24-Dec,1,,,,,,
Sales / Biz Dev,North Dakota,USA,2025,25-Mar,1,,,,,,
Sales / Biz Dev,Ohio,USA,2024,24-Sep,1,,,,,,
Sales / Biz Dev,Ohio,USA,2025,25-Apr,4,,,,,,
Sales / Biz Dev,Ohio,USA,2025,25-Feb,4,,,,,,
Sales / Biz Dev,Ohio,USA,2025,25-Jan,1,,,,,,
Sales / Biz Dev,Ohio,USA,2025,25-Mar,10,,,,,,
Sales / Biz Dev,Oklahoma,USA,2025,25-Mar,1,,,,,,
Sales / Biz Dev,Ontario,Canada,2024,24-Dec,4,,,,,,
Sales / Biz Dev,Ontario,Canada,2024,24-Nov,1,,,,,,
Sales / Biz Dev,Ontario,Canada,2025,25-Apr,11,,,,,,
Sales / Biz Dev,Ontario,Canada,2025,25-Feb,15,,,,,,
Sales / Biz Dev,Ontario,Canada,2025,25-Jan,6,,,,,,
Sales / Biz Dev,Ontario,Canada,2025,25-Mar,15,,,,,,
Sales / Biz Dev,Oregon,USA,2024,24-Dec,3,,,,,,
Sales / Biz Dev,Oregon,USA,2025,25-Feb,2,,,,,,
Sales / Biz Dev,Oregon,USA,2025,25-Mar,5,,,,,,
Sales / Biz Dev,Panama,USA,2025,25-Apr,1,,,,,,
Sales / Biz Dev,Pennsylvania,USA,2024,24-Oct,1,,,,,,
Sales / Biz Dev,Pennsylvania,USA,2025,25-Apr,3,,,,,,
Sales / Biz Dev,Pennsylvania,USA,2025,25-Feb,6,,,,,,
Sales / Biz Dev,Pennsylvania,USA,2025,25-Jan,4,,,,,,
Sales / Biz Dev,Pennsylvania,USA,2025,25-Mar,9,,,,,,
Sales / Biz Dev,Quebec,Canada,2024,24-Sep,1,,,,,,
Sales / Biz Dev,Quebec,Canada,2025,25-Apr,3,,,,,,
Sales / Biz Dev,Quebec,Canada,2025,25-Feb,6,,,,,,
Sales / Biz Dev,Quebec,Canada,2025,25-Mar,19,,,,,,
Sales / Biz Dev,South Carolina,USA,2025,25-Apr,4,,,,,,
Sales / Biz Dev,South Carolina,USA,2025,25-Feb,2,,,,,,
Sales / Biz Dev,South Carolina,USA,2025,25-Mar,5,,,,,,
Sales / Biz Dev,South Dakota,USA,2024,24-Dec,1,,,,,,
Sales / Biz Dev,Tennessee,USA,2024,24-Oct,1,,,,,,
Sales / Biz Dev,Tennessee,USA,2025,25-Apr,2,,,,,,
Sales / Biz Dev,Tennessee,USA,2025,25-Feb,1,,,,,,
Sales / Biz Dev,Tennessee,USA,2025,25-Mar,7,,,,,,
Sales / Biz Dev,Texas,USA,2024,24-Dec,4,,,,,,
Sales / Biz Dev,Texas,USA,2024,24-Nov,1,,,,,,
Sales / Biz Dev,Texas,USA,2025,25-Apr,11,,,,,,
Sales / Biz Dev,Texas,USA,2025,25-Feb,15,,,,,,
Sales / Biz Dev,Texas,USA,2025,25-Jan,3,,,,,,
Sales / Biz Dev,Texas,USA,2025,25-Mar,27,,,,,,
Sales / Biz Dev,Not Specific,USA,2024,24-Dec,1,,,,,,
Sales / Biz Dev,Not Specific,USA,2025,25-Feb,5,,,,,,
Sales / Biz Dev,Not Specific,USA,2025,25-Jan,1,,,,,,
Sales / Biz Dev,Not Specific,USA,2025,25-Mar,2,,,,,,
Sales / Biz Dev,Utah,USA,2024,24-Nov,1,,,,,,
Sales / Biz Dev,Utah,USA,2024,24-Oct,1,,,,,,
Sales / Biz Dev,Utah,USA,2025,25-Apr,6,,,,,,
Sales / Biz Dev,Utah,USA,2025,25-Mar,1,,,,,,
Sales / Biz Dev,Vermont,USA,2025,25-Mar,1,,,,,,
Sales / Biz Dev,Virginia,USA,2025,25-Apr,4,,,,,,
Sales / Biz Dev,Virginia,USA,2025,25-Feb,10,,,,,,
Sales / Biz Dev,Virginia,USA,2025,25-Mar,2,,,,,,
Sales / Biz Dev,Washington,USA,2024,24-Dec,3,,,,,,
Sales / Biz Dev,Washington,USA,2025,25-Apr,2,,,,,,
Sales / Biz Dev,Washington,USA,2025,25-Feb,2,,,,,,
Sales / Biz Dev,Washington,USA,2025,25-Jan,2,,,,,,
Sales / Biz Dev,Washington,USA,2025,25-Mar,5,,,,,,
Sales / Biz Dev,West Virginia,USA,2025,25-Feb,1,,,,,,
Sales / Biz Dev,West Virginia,USA,2025,25-Mar,1,,,,,,
Sales / Biz Dev,Wisconsin,USA,2024,24-Dec,1,,,,,,
Sales / Biz Dev,Wisconsin,USA,2024,24-Oct,1,,,,,,
Sales / Biz Dev,Wisconsin,USA,2025,25-Apr,2,,,,,,
Sales / Biz Dev,Wisconsin,USA,2025,25-Feb,3,,,,,,
Sales / Biz Dev,Wisconsin,USA,2025,25-Mar,6,,,,,,
Software / IT / Engineering,Alabama,USA,2024,24-Dec,1,,,,,,
Software / IT / Engineering,Alabama,USA,2024,24-Oct,1,,,,,,
Software / IT / Engineering,Alabama,USA,2025,25-Apr,7,,,,,,
Software / IT / Engineering,Alabama,USA,2025,25-Feb,13,,,,,,
Software / IT / Engineering,Alabama,USA,2025,25-Jan,2,,,,,,
Software / IT / Engineering,Alabama,USA,2025,25-Mar,28,,,,,,
Software / IT / Engineering,Alaska,USA,2025,25-Apr,1,,,,,,
Software / IT / Engineering,Alaska,USA,2025,25-Feb,1,,,,,,
Software / IT / Engineering,Alaska,USA,2025,25-Mar,1,,,,,,
Software / IT / Engineering,Alberta,Canada,2024,24-Dec,4,,,,,,
Software / IT / Engineering,Alberta,Canada,2024,24-Nov,1,,,,,,
Software / IT / Engineering,Alberta,Canada,2025,25-Apr,13,,,,,,
Software / IT / Engineering,Alberta,Canada,2025,25-Feb,6,,,,,,
Software / IT / Engineering,Alberta,Canada,2025,25-Jan,2,,,,,,
Software / IT / Engineering,Alberta,Canada,2025,25-Mar,15,,,,,,
Software / IT / Engineering,Arizona,USA,2021,21-Nov,1,,,,,,
Software / IT / Engineering,Arizona,USA,2022,22-Jan,1,,,,,,
Software / IT / Engineering,Arizona,USA,2024,24-Dec,3,,,,,,
Software / IT / Engineering,Arizona,USA,2024,24-Nov,1,,,,,,
Software / IT / Engineering,Arizona,USA,2024,24-Oct,2,,,,,,
Software / IT / Engineering,Arizona,USA,2024,24-Sep,2,,,,,,
Software / IT / Engineering,Arizona,USA,2025,25-Apr,12,,,,,,
Software / IT / Engineering,Arizona,USA,2025,25-Feb,22,,,,,,
Software / IT / Engineering,Arizona,USA,2025,25-Jan,1,,,,,,
Software / IT / Engineering,Arizona,USA,2025,25-Mar,31,,,,,,
Software / IT / Engineering,Arkansas,USA,2024,24-Dec,1,,,,,,
Software / IT / Engineering,Arkansas,USA,2025,25-Apr,1,,,,,,
Software / IT / Engineering,Arkansas,USA,2025,25-Feb,7,,,,,,
Software / IT / Engineering,Arkansas,USA,2025,25-Jan,1,,,,,,
Software / IT / Engineering,Arkansas,USA,2025,25-Mar,8,,,,,,
Software / IT / Engineering,British Columbia,Canada,2024,24-Dec,3,,,,,,
Software / IT / Engineering,British Columbia,Canada,2024,24-Jan,1,,,,,,
Software / IT / Engineering,British Columbia,Canada,2024,24-Nov,1,,,,,,
Software / IT / Engineering,British Columbia,Canada,2024,24-Oct,1,,,,,,
Software / IT / Engineering,British Columbia,Canada,2024,24-Sep,2,,,,,,
Software / IT / Engineering,British Columbia,Canada,2025,25-Apr,16,,,,,,
Software / IT / Engineering,British Columbia,Canada,2025,25-Feb,18,,,,,,
Software / IT / Engineering,British Columbia,Canada,2025,25-Jan,6,,,,,,
Software / IT / Engineering,British Columbia,Canada,2025,25-Mar,36,,,,,,
Software / IT / Engineering,California,USA,2018,18-May,1,,,,,,
Software / IT / Engineering,California,USA,2021,21-Aug,1,,,,,,
Software / IT / Engineering,California,USA,2022,22-Jan,3,,,,,,
Software / IT / Engineering,California,USA,2022,22-Oct,2,,,,,,
Software / IT / Engineering,California,USA,2023,23-Dec,1,,,,,,
Software / IT / Engineering,California,USA,2023,23-Jun,1,,,,,,
Software / IT / Engineering,California,USA,2023,23-Mar,1,,,,,,
Software / IT / Engineering,California,USA,2024,24-Aug,6,,,,,,
Software / IT / Engineering,California,USA,2024,24-Dec,58,,,,,,
Software / IT / Engineering,California,USA,2024,24-Feb,1,,,,,,
Software / IT / Engineering,California,USA,2024,24-Jul,5,,,,,,
Software / IT / Engineering,California,USA,2024,24-Mar,1,,,,,,
Software / IT / Engineering,California,USA,2024,24-Nov,46,,,,,,
Software / IT / Engineering,California,USA,2024,24-Oct,121,,,,,,
Software / IT / Engineering,California,USA,2024,24-Sep,32,,,,,,
Software / IT / Engineering,California,USA,2025,25-Apr,129,,,,,,
Software / IT / Engineering,California,USA,2025,25-Feb,167,,,,,,
Software / IT / Engineering,California,USA,2025,25-Jan,95,,,,,,
Software / IT / Engineering,California,USA,2025,25-Mar,265,,,,,,
Software / IT / Engineering,California,USA,2025,25-Feb,1,,,,,,
Software / IT / Engineering,Not Specific,Canada,2025,25-Apr,1,,,,,,
Software / IT / Engineering,Not Specific,Canada,2025,25-Feb,2,,,,,,
Software / IT / Engineering,Not Specific,Canada,2025,25-Jan,1,,,,,,
